dataset,experiment_name,n_cubes,perc_overlap,start,end,n_months_total_with_warmup,n_assets_total_in_subpanel,tda_mapper_total_return,tda_mapper_ann_return_geo,tda_mapper_ann_vol,tda_mapper_sharpe,tda_mapper_sortino,tda_mapper_max_dd,eqw_reb_total_return,eqw_reb_ann_return_geo,eqw_reb_ann_vol,eqw_reb_sharpe,eqw_reb_sortino,eqw_reb_max_dd,diff_ann_return_geo,diff_ann_vol,diff_sharpe,diff_sortino,diff_max_dd,final_nav_tda_mapper,final_nav_eqw_reb,curves_path,config_path
sp500,cover_ncubes_16_overlap_015,16,0.15,1975-01-31,1984-12-31,180,794,2.479269063188032,0.13278842203186425,0.10033680081423135,0.44624528134824787,0.6770287129288165,-0.08984774180354238,3.303857086558402,0.1571396739955213,0.12953782937985686,0.5349926230727894,0.8748749685799769,-0.10800005011668112,-0.02435125196365706,-0.02920102856562551,-0.08874734172454152,-0.19784625565116043,0.018152308313138743,3.479269063188032,4.303857086558402,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_16_overlap_015_1975-01-31_1984-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_16_overlap_015.json
sp500,cover_ncubes_16_overlap_015,16,0.15,1985-01-31,1994-12-31,181,814,1.1539759217853423,0.07975216724531586,0.08774390249224377,0.2799904512100494,0.3736559584760212,-0.17361438304779964,2.0506451155117165,0.11799321758491521,0.12939591209265355,0.4967190331527192,0.7005620199802647,-0.2333491513132976,-0.03824105033959935,-0.04165200960040978,-0.2167285819426698,-0.3269060615042435,0.05973476826549795,2.1539759217853423,3.0506451155117165,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_16_overlap_015_1985-01-31_1994-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_16_overlap_015.json
sp500,cover_ncubes_16_overlap_015,16,0.15,1995-01-31,2004-12-31,181,861,1.7909426650172646,0.10809014260030114,0.0925140967310371,0.7467158749917483,1.137254839725856,-0.12738798975325571,2.0696084702338324,0.11868624573883113,0.109066927505685,0.7372256528947724,1.1322077120260468,-0.17745954366664218,-0.010596103138529989,-0.016552830774647906,0.00949022209697592,0.005047127699809195,0.05007155391338647,2.7909426650172646,3.0696084702338324,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_16_overlap_015_1995-01-31_2004-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_16_overlap_015.json
sp500,cover_ncubes_16_overlap_015,16,0.15,2005-01-31,2014-12-31,181,865,0.6800894631232302,0.05325429991101438,0.08770920458656144,0.4746989809141627,0.6428995538190679,-0.34114871107312905,1.0744268237379524,0.0756966396735812,0.13110598527045145,0.5149430880003395,0.7510733154929861,-0.44755770246563387,-0.02244233976256682,-0.04339678068389001,-0.04024410708617682,-0.10817376167391812,0.10640899139250481,1.6800894631232302,2.0744268237379524,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_16_overlap_015_2005-01-31_2014-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_16_overlap_015.json
sp500,cover_ncubes_16_overlap_015,16,0.15,2015-01-31,2025-11-30,192,821,0.9661365329886165,0.06388799663739375,0.08988722838595685,0.5251871168750336,0.7551018473905233,-0.13512323969696827,1.5730356207186267,0.09043074591386135,0.12973394721231887,0.5888812215457251,0.8975239415842616,-0.2184859599315404,-0.026542749276467603,-0.039846718826362024,-0.06369410467069148,-0.1424220941937383,0.08336272023457214,1.9661365329886165,2.5730356207186267,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_16_overlap_015_2015-01-31_2025-11-30.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_16_overlap_015.json
sp500,cover_ncubes_16_overlap_025,16,0.25,1975-01-31,1984-12-31,180,794,2.382697991814666,0.12960426266059355,0.10043820613557465,0.41763225633634554,0.6297423561365599,-0.09680513522512424,3.303857086558402,0.1571396739955213,0.12953782937985686,0.5349926230727894,0.8748749685799769,-0.10800005011668112,-0.027535411334927762,-0.02909962324428221,-0.11736036673644384,-0.245132612443417,0.011194914891556884,3.382697991814666,4.303857086558402,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_16_overlap_025_1975-01-31_1984-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_16_overlap_025.json
sp500,cover_ncubes_16_overlap_025,16,0.25,1985-01-31,1994-12-31,181,814,1.2305827252224804,0.08353222844485031,0.08766236640824142,0.3198587900995728,0.43737640583610643,-0.16481612904140885,2.0506451155117165,0.11799321758491521,0.12939591209265355,0.4967190331527192,0.7005620199802647,-0.2333491513132976,-0.0344609891400649,-0.041733545684412135,-0.1768602430531464,-0.26318561414415825,0.06853302227188873,2.2305827252224804,3.0506451155117165,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_16_overlap_025_1985-01-31_1994-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_16_overlap_025.json
sp500,cover_ncubes_16_overlap_025,16,0.25,1995-01-31,2004-12-31,181,861,1.7153550576366872,0.10505186676043232,0.09230347837058706,0.718257485165848,1.0848288411538263,-0.13263027163817454,2.0696084702338324,0.11868624573883113,0.109066927505685,0.7372256528947724,1.1322077120260468,-0.17745954366664218,-0.013634378978398809,-0.016763449135097946,-0.0189681677289244,-0.04737887087222048,0.04482927202846765,2.715355057636687,3.0696084702338324,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_16_overlap_025_1995-01-31_2004-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_16_overlap_025.json
sp500,cover_ncubes_16_overlap_025,16,0.25,2005-01-31,2014-12-31,181,865,0.6673397475019018,0.05245227283823084,0.08709036418270281,0.46888301450608844,0.6311327293576179,-0.34047778512830806,1.0744268237379524,0.0756966396735812,0.13110598527045145,0.5149430880003395,0.7510733154929861,-0.44755770246563387,-0.02324436683535036,-0.04401562108774863,-0.046060073494251064,-0.11994058613536818,0.1070799173373258,1.6673397475019018,2.0744268237379524,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_16_overlap_025_2005-01-31_2014-12-31.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_16_overlap_025.json
sp500,cover_ncubes_16_overlap_025,16,0.25,2015-01-31,2025-11-30,192,821,0.9569542566642149,0.06343189089919066,0.09086109390957697,0.5159301168101416,0.7396745003299002,-0.13811890720564068,1.5730356207186267,0.09043074591386135,0.12973394721231887,0.5888812215457251,0.8975239415842616,-0.2184859599315404,-0.026998855014670697,-0.0388728533027419,-0.07295110473558353,-0.1578494412543614,0.08036705272589972,1.9569542566642149,2.5730356207186267,results_SP500_CRSP/cover_grid/nav_curves_sp500_cover_ncubes_16_overlap_025_2015-01-31_2025-11-30.csv,results_SP500_CRSP/cover_grid/config_sp500_cover_ncubes_16_overlap_025.json
